Remark,Title=CSV File
Remark,Date=2026-4-23-13:41:3.93
Remark,Version=Ver3.1
Remark,PLC Name=LSPLC
Remark,CPU Type=XGI-CPUUN
Remark,EIP GUID=e409e8f1-f05b-43de-b79a-1fe0b8b320d2
Remark,EIP OnlineWrite=0
Tag,Flag\System,"_P2P_REQ_NUM[6]",%FX16534,"BOOL",,"P2P enable/disable 설정[7]"
Tag,Flag\System,"_P2P_REQ_NUM[7]",%FX16535,"BOOL",,"P2P enable/disable 설정[8]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[0,0]",%FW190,"WORD",R,"정주기 태스크 스캔 시간[태스크 0, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[0,1]",%FW191,"WORD",R,"정주기 태스크 스캔 시간[태스크 0, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[0,2]",%FW192,"WORD",R,"정주기 태스크 스캔 시간[태스크 0, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[1,0]",%FW193,"WORD",R,"정주기 태스크 스캔 시간[태스크 1, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[1,1]",%FW194,"WORD",R,"정주기 태스크 스캔 시간[태스크 1, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[1,2]",%FW195,"WORD",R,"정주기 태스크 스캔 시간[태스크 1, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[2,0]",%FW196,"WORD",R,"정주기 태스크 스캔 시간[태스크 2, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[2,1]",%FW197,"WORD",R,"정주기 태스크 스캔 시간[태스크 2, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[2,2]",%FW198,"WORD",R,"정주기 태스크 스캔 시간[태스크 2, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[3,0]",%FW199,"WORD",R,"정주기 태스크 스캔 시간[태스크 3, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[3,1]",%FW200,"WORD",R,"정주기 태스크 스캔 시간[태스크 3, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[3,2]",%FW201,"WORD",R,"정주기 태스크 스캔 시간[태스크 3, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[4,0]",%FW202,"WORD",R,"정주기 태스크 스캔 시간[태스크 4, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[4,1]",%FW203,"WORD",R,"정주기 태스크 스캔 시간[태스크 4, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[4,2]",%FW204,"WORD",R,"정주기 태스크 스캔 시간[태스크 4, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[5,0]",%FW205,"WORD",R,"정주기 태스크 스캔 시간[태스크 5, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[5,1]",%FW206,"WORD",R,"정주기 태스크 스캔 시간[태스크 5, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[5,2]",%FW207,"WORD",R,"정주기 태스크 스캔 시간[태스크 5, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[6,0]",%FW208,"WORD",R,"정주기 태스크 스캔 시간[태스크 6, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[6,1]",%FW209,"WORD",R,"정주기 태스크 스캔 시간[태스크 6, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[6,2]",%FW210,"WORD",R,"정주기 태스크 스캔 시간[태스크 6, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[7,0]",%FW211,"WORD",R,"정주기 태스크 스캔 시간[태스크 7, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[7,1]",%FW212,"WORD",R,"정주기 태스크 스캔 시간[태스크 7, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[7,2]",%FW213,"WORD",R,"정주기 태스크 스캔 시간[태스크 7, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[8,0]",%FW214,"WORD",R,"정주기 태스크 스캔 시간[태스크 8, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[8,1]",%FW215,"WORD",R,"정주기 태스크 스캔 시간[태스크 8, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[8,2]",%FW216,"WORD",R,"정주기 태스크 스캔 시간[태스크 8, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[9,0]",%FW217,"WORD",R,"정주기 태스크 스캔 시간[태스크 9, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[9,1]",%FW218,"WORD",R,"정주기 태스크 스캔 시간[태스크 9, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[9,2]",%FW219,"WORD",R,"정주기 태스크 스캔 시간[태스크 9, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[10,0]",%FW220,"WORD",R,"정주기 태스크 스캔 시간[태스크 10, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[10,1]",%FW221,"WORD",R,"정주기 태스크 스캔 시간[태스크 10, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[10,2]",%FW222,"WORD",R,"정주기 태스크 스캔 시간[태스크 10, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[11,0]",%FW223,"WORD",R,"정주기 태스크 스캔 시간[태스크 11, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[11,1]",%FW224,"WORD",R,"정주기 태스크 스캔 시간[태스크 11, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[11,2]",%FW225,"WORD",R,"정주기 태스크 스캔 시간[태스크 11, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[12,0]",%FW226,"WORD",R,"정주기 태스크 스캔 시간[태스크 12, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[12,1]",%FW227,"WORD",R,"정주기 태스크 스캔 시간[태스크 12, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[12,2]",%FW228,"WORD",R,"정주기 태스크 스캔 시간[태스크 12, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[13,0]",%FW229,"WORD",R,"정주기 태스크 스캔 시간[태스크 13, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[13,1]",%FW230,"WORD",R,"정주기 태스크 스캔 시간[태스크 13, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[13,2]",%FW231,"WORD",R,"정주기 태스크 스캔 시간[태스크 13, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[14,0]",%FW232,"WORD",R,"정주기 태스크 스캔 시간[태스크 14, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[14,1]",%FW233,"WORD",R,"정주기 태스크 스캔 시간[태스크 14, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[14,2]",%FW234,"WORD",R,"정주기 태스크 스캔 시간[태스크 14, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[15,0]",%FW235,"WORD",R,"정주기 태스크 스캔 시간[태스크 15, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[15,1]",%FW236,"WORD",R,"정주기 태스크 스캔 시간[태스크 15, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[15,2]",%FW237,"WORD",R,"정주기 태스크 스캔 시간[태스크 15, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[16,0]",%FW238,"WORD",R,"정주기 태스크 스캔 시간[태스크 16, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[16,1]",%FW239,"WORD",R,"정주기 태스크 스캔 시간[태스크 16, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[16,2]",%FW240,"WORD",R,"정주기 태스크 스캔 시간[태스크 16, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[17,0]",%FW241,"WORD",R,"정주기 태스크 스캔 시간[태스크 17, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[17,1]",%FW242,"WORD",R,"정주기 태스크 스캔 시간[태스크 17, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[17,2]",%FW243,"WORD",R,"정주기 태스크 스캔 시간[태스크 17, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[18,0]",%FW244,"WORD",R,"정주기 태스크 스캔 시간[태스크 18, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[18,1]",%FW245,"WORD",R,"정주기 태스크 스캔 시간[태스크 18, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[18,2]",%FW246,"WORD",R,"정주기 태스크 스캔 시간[태스크 18, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[19,0]",%FW247,"WORD",R,"정주기 태스크 스캔 시간[태스크 19, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[19,1]",%FW248,"WORD",R,"정주기 태스크 스캔 시간[태스크 19, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[19,2]",%FW249,"WORD",R,"정주기 태스크 스캔 시간[태스크 19, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[20,0]",%FW250,"WORD",R,"정주기 태스크 스캔 시간[태스크 20, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[20,1]",%FW251,"WORD",R,"정주기 태스크 스캔 시간[태스크 20, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[20,2]",%FW252,"WORD",R,"정주기 태스크 스캔 시간[태스크 20, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[21,0]",%FW253,"WORD",R,"정주기 태스크 스캔 시간[태스크 21, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[21,1]",%FW254,"WORD",R,"정주기 태스크 스캔 시간[태스크 21, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[21,2]",%FW255,"WORD",R,"정주기 태스크 스캔 시간[태스크 21, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[22,0]",%FW256,"WORD",R,"정주기 태스크 스캔 시간[태스크 22, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[22,1]",%FW257,"WORD",R,"정주기 태스크 스캔 시간[태스크 22, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[22,2]",%FW258,"WORD",R,"정주기 태스크 스캔 시간[태스크 22, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[23,0]",%FW259,"WORD",R,"정주기 태스크 스캔 시간[태스크 23, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[23,1]",%FW260,"WORD",R,"정주기 태스크 스캔 시간[태스크 23, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[23,2]",%FW261,"WORD",R,"정주기 태스크 스캔 시간[태스크 23, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[24,0]",%FW262,"WORD",R,"정주기 태스크 스캔 시간[태스크 24, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[24,1]",%FW263,"WORD",R,"정주기 태스크 스캔 시간[태스크 24, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[24,2]",%FW264,"WORD",R,"정주기 태스크 스캔 시간[태스크 24, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[25,0]",%FW265,"WORD",R,"정주기 태스크 스캔 시간[태스크 25, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[25,1]",%FW266,"WORD",R,"정주기 태스크 스캔 시간[태스크 25, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[25,2]",%FW267,"WORD",R,"정주기 태스크 스캔 시간[태스크 25, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[26,0]",%FW268,"WORD",R,"정주기 태스크 스캔 시간[태스크 26, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[26,1]",%FW269,"WORD",R,"정주기 태스크 스캔 시간[태스크 26, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[26,2]",%FW270,"WORD",R,"정주기 태스크 스캔 시간[태스크 26, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[27,0]",%FW271,"WORD",R,"정주기 태스크 스캔 시간[태스크 27, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[27,1]",%FW272,"WORD",R,"정주기 태스크 스캔 시간[태스크 27, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[27,2]",%FW273,"WORD",R,"정주기 태스크 스캔 시간[태스크 27, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[28,0]",%FW274,"WORD",R,"정주기 태스크 스캔 시간[태스크 28, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[28,1]",%FW275,"WORD",R,"정주기 태스크 스캔 시간[태스크 28, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[28,2]",%FW276,"WORD",R,"정주기 태스크 스캔 시간[태스크 28, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[29,0]",%FW277,"WORD",R,"정주기 태스크 스캔 시간[태스크 29, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[29,1]",%FW278,"WORD",R,"정주기 태스크 스캔 시간[태스크 29, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[29,2]",%FW279,"WORD",R,"정주기 태스크 스캔 시간[태스크 29, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[30,0]",%FW280,"WORD",R,"정주기 태스크 스캔 시간[태스크 30, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[30,1]",%FW281,"WORD",R,"정주기 태스크 스캔 시간[태스크 30, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[30,2]",%FW282,"WORD",R,"정주기 태스크 스캔 시간[태스크 30, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[31,0]",%FW283,"WORD",R,"정주기 태스크 스캔 시간[태스크 31, 최대값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[31,1]",%FW284,"WORD",R,"정주기 태스크 스캔 시간[태스크 31, 최소값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_TIME[31,2]",%FW285,"WORD",R,"정주기 태스크 스캔 시간[태스크 31, 현재값]"
Tag,Flag\System,"_CYCLE_TASK_SCAN_WR",%FX16392,"BOOL",,"정주기 태스크 스캔 값 초기화"
Tag,Flag\System,"_PLC_OPERATING_TIME",%FD501,"DWORD",R,"전원 가동시간(단위: 초)"
Tag,Flag\System,"_SOCKET1_ERR_CNT",%FD504,"DWORD",R,"로컬 이더넷 소켓1번 에러카운터"
Tag,Flag\System,"_SOCKET2_ERR_CNT",%FD505,"DWORD",R,"로컬 이더넷 소켓2번 에러카운터"
Tag,Flag\System,"_SOCKET3_ERR_CNT",%FD506,"DWORD",R,"로컬 이더넷 소켓3번 에러카운터"
Tag,Flag\System,"_SOCKET4_ERR_CNT",%FD507,"DWORD",R,"로컬 이더넷 소켓4번 에러카운터"
Tag,Flag\System,"_L_ETHERNET_WAR",%FX94,"BOOL",R,"로컬 이더넷 경고"
Tag,Flag\System,"_L_ETHERNET_WAR_INIT",%FX16393,"BOOL",,"로컬 이더넷 경고 초기화"
Tag,Flag\System,"_BUF_FULL_CNT",%FD40,"UDINT",R,"CPU 내부 버퍼가 모두 소진된 경우 증가"
Tag,Flag\System,"_CONNECT_CNT",%FB2001,"BYTE",,"현재 접속 인원"
Tag,Flag\System,"_SPPRM_WAR",%FX65,"BOOL",R,"특수 모듈 파라미터 경고 - 대표 플래그"
Tag,Flag\System,"_SPPRM_WAR_TYPE",%FD911,"DWORD",R,"특수 모듈 파라미터 경고 - 상세 플래그"
Tag,Flag\System,"_SPPRM_MOT_SHARED_VAR_WAR",%FX29152,"BOOL",R,"특수 모듈 파라미터의 모션 공유 변수 불일치 경고"
Tag,Flag\System,"_SPPGM_MOT_SHARED_VAR_WAR",%FX29153,"BOOL",R,"특수 모듈 프로그램의 모션 공유 변수 불일치 경고"
Tag,Flag\System,"_MOT_SHARED_VAR_TABLE_WAR",%FX29154,"BOOL",R,"프로그램의 모션 공유 변수 테이블 이상 경고"
Tag,Flag\System,"_RETAIN_DATA_BACKUP_REQ",%FX16388,"BOOL",,"리테인 설정 영역 백업 요청"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_0,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_0,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_0,"_HS1_STATE000",%LX32,"BOOL",,"고속링크 1번 000번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_0,"_HS1_MOD000",%LX160,"BOOL",,"고속링크 1번 000번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_0,"_HS1_TRX000",%LX288,"BOOL",,"고속링크 1번 000번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_0,"_HS1_ERR000",%LX416,"BOOL",,"고속링크 1번 000번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_0,"_HS1_SETBLOCK000",%LX544,"BOOL",,"고속링크 1번 000번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_1,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_1,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_1,"_HS1_STATE001",%LX33,"BOOL",,"고속링크 1번 001번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_1,"_HS1_MOD001",%LX161,"BOOL",,"고속링크 1번 001번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_1,"_HS1_TRX001",%LX289,"BOOL",,"고속링크 1번 001번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_1,"_HS1_ERR001",%LX417,"BOOL",,"고속링크 1번 001번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_1,"_HS1_SETBLOCK001",%LX545,"BOOL",,"고속링크 1번 001번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_2,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_2,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_2,"_HS1_STATE002",%LX34,"BOOL",,"고속링크 1번 002번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_2,"_HS1_MOD002",%LX162,"BOOL",,"고속링크 1번 002번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_2,"_HS1_TRX002",%LX290,"BOOL",,"고속링크 1번 002번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_2,"_HS1_ERR002",%LX418,"BOOL",,"고속링크 1번 002번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_2,"_HS1_SETBLOCK002",%LX546,"BOOL",,"고속링크 1번 002번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_3,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_3,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_3,"_HS1_STATE003",%LX35,"BOOL",,"고속링크 1번 003번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_3,"_HS1_MOD003",%LX163,"BOOL",,"고속링크 1번 003번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_3,"_HS1_TRX003",%LX291,"BOOL",,"고속링크 1번 003번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_3,"_HS1_ERR003",%LX419,"BOOL",,"고속링크 1번 003번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_3,"_HS1_SETBLOCK003",%LX547,"BOOL",,"고속링크 1번 003번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_4,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_4,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_4,"_HS1_STATE004",%LX36,"BOOL",,"고속링크 1번 004번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_4,"_HS1_MOD004",%LX164,"BOOL",,"고속링크 1번 004번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_4,"_HS1_TRX004",%LX292,"BOOL",,"고속링크 1번 004번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_4,"_HS1_ERR004",%LX420,"BOOL",,"고속링크 1번 004번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_4,"_HS1_SETBLOCK004",%LX548,"BOOL",,"고속링크 1번 004번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_5,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_5,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_5,"_HS1_STATE005",%LX37,"BOOL",,"고속링크 1번 005번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_5,"_HS1_MOD005",%LX165,"BOOL",,"고속링크 1번 005번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_5,"_HS1_TRX005",%LX293,"BOOL",,"고속링크 1번 005번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_5,"_HS1_ERR005",%LX421,"BOOL",,"고속링크 1번 005번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_5,"_HS1_SETBLOCK005",%LX549,"BOOL",,"고속링크 1번 005번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_6,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_6,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_6,"_HS1_STATE006",%LX38,"BOOL",,"고속링크 1번 006번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_6,"_HS1_MOD006",%LX166,"BOOL",,"고속링크 1번 006번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_6,"_HS1_TRX006",%LX294,"BOOL",,"고속링크 1번 006번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_6,"_HS1_ERR006",%LX422,"BOOL",,"고속링크 1번 006번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_6,"_HS1_SETBLOCK006",%LX550,"BOOL",,"고속링크 1번 006번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_7,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_7,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_7,"_HS1_STATE007",%LX39,"BOOL",,"고속링크 1번 007번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_7,"_HS1_MOD007",%LX167,"BOOL",,"고속링크 1번 007번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_7,"_HS1_TRX007",%LX295,"BOOL",,"고속링크 1번 007번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_7,"_HS1_ERR007",%LX423,"BOOL",,"고속링크 1번 007번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_7,"_HS1_SETBLOCK007",%LX551,"BOOL",,"고속링크 1번 007번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_8,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_8,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_8,"_HS1_STATE008",%LX40,"BOOL",,"고속링크 1번 008번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_8,"_HS1_MOD008",%LX168,"BOOL",,"고속링크 1번 008번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_8,"_HS1_TRX008",%LX296,"BOOL",,"고속링크 1번 008번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_8,"_HS1_ERR008",%LX424,"BOOL",,"고속링크 1번 008번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_8,"_HS1_SETBLOCK008",%LX552,"BOOL",,"고속링크 1번 008번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_9,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
Tag,Flag\HighSpeedLink\1_9,"_HS1_LTRBL",%LX1,"BOOL",,"_HS1RLINK ON 이후 비정상 상태 표시"
Tag,Flag\HighSpeedLink\1_9,"_HS1_STATE009",%LX41,"BOOL",,"고속링크 1번 009번 블록의 종합적 상태 표시"
Tag,Flag\HighSpeedLink\1_9,"_HS1_MOD009",%LX169,"BOOL",,"고속링크 1번 009번 블록 국의 런 운전 모드"
Tag,Flag\HighSpeedLink\1_9,"_HS1_TRX009",%LX297,"BOOL",,"고속링크 1번 009번 블록 국과 정상 통신 표시"
Tag,Flag\HighSpeedLink\1_9,"_HS1_ERR009",%LX425,"BOOL",,"고속링크 1번 009번 블록 국의 운전 에러 모드"
Tag,Flag\HighSpeedLink\1_9,"_HS1_SETBLOCK009",%LX553,"BOOL",,"고속링크 1번 009번 블록 설정 표시"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\HighSpeedLink\1_10,"_HS1_RLINK",%LX0,"BOOL",,"고속 링크 1번의 모든 국 정상 동작"
